file,size_kb,status
chapter-1.md,5.0,done
volume-1.md,0.0,done
chapter-2.md,6.5,done
volume-2.md,0.0,done
chapter-3.md,7.1,done
chapter-4.md,8.3,done
chapter-5.md,5.5,done
chapter-6.md,6.1,done
chapter-7.md,6.7,done
chapter-8.md,6.1,done
chapter-9.md,5.9,done
chapter-10.md,4.1,done
chapter-11.md,5.0,done
chapter-12.md,6.4,done
chapter-13.md,6.7,done
chapter-14.md,5.7,done
chapter-15.md,4.4,done
chapter-16.md,5.7,done
chapter-17.md,5.1,done
chapter-18.md,6.6,done
chapter-19.md,6.2,done
chapter-20.md,7.9,done
chapter-21.md,5.2,done
chapter-22.md,6.2,done
chapter-23.md,6.0,done
chapter-24.md,8.1,done
chapter-25.md,3.7,done
chapter-26.md,5.7,done
chapter-27.md,8.2,done
chapter-28.md,5.4,done
chapter-29.md,5.9,done
chapter-30.md,5.5,done
chapter-31.md,4.8,done
chapter-32.md,4.6,done
chapter-33.md,7.4,done
chapter-34.md,4.6,done
chapter-35.md,3.0,done
endnotes.md,9.5,done
epigraph.md,0.3,done
preface.md,2.5,done
