file,size_kb,status
01-a-novel-case.md,10.8,done
02-a-few-points.md,17.6,done
03-the-contents-of-a-bureau-drawer.md,11.9,done
04-thompson-s-story.md,8.5,done
05-a-new-york-belle.md,12.7,done
06-a-bit-of-calico.md,13.4,done
07-the-house-at-the-granby-cross-roads.md,25.4,done
08-a-word-overheard.md,11.8,done
09-a-few-golden-hairs.md,5.2,done
10-the-secret-of-mr-blake-s-studio.md,23.5,done
11-luttra.md,22.6,done
12-a-woman-s-love.md,22.2,done
13-a-man-s-heart.md,11.1,done
14-mrs-daniels.md,4.6,done
15-a-confab.md,4.2,done
16-the-mark-of-the-red-cross.md,20.0,done
17-the-capture.md,14.5,done
18-love-and-duty.md,14.7,done
19-explanations.md,12.1,done
20-the-bond-that-unites.md,7.3,done
