file,size_kb,status
chapter-1.md,21.5,todo
chapter-2.md,16.8,todo
chapter-3.md,10.1,todo
chapter-4.md,24.3,todo
chapter-5.md,19.0,todo
chapter-6.md,20.4,todo
chapter-7.md,18.2,todo
chapter-8.md,23.3,todo
chapter-9.md,17.7,todo
chapter-10.md,28.6,todo
chapter-11.md,20.1,todo
chapter-12.md,15.9,todo
chapter-13.md,19.3,todo
chapter-14.md,20.6,todo
chapter-15.md,19.1,todo
chapter-16.md,18.4,todo
chapter-17.md,24.0,todo
chapter-18.md,28.1,todo
chapter-19.md,22.3,todo
chapter-20.md,25.5,todo
chapter-21.md,12.3,todo
chapter-22.md,20.3,todo
chapter-23.md,38.8,todo
chapter-24.md,26.4,todo
chapter-25.md,20.4,todo
chapter-26.md,23.7,todo
chapter-27.md,21.8,todo
chapter-28.md,28.1,todo
chapter-29.md,24.6,todo
chapter-30.md,15.0,todo
chapter-31.md,19.6,todo
chapter-32.md,19.7,todo
chapter-33.md,22.3,todo
chapter-34.md,27.6,todo
chapter-35.md,10.9,todo
chapter-36.md,7.7,todo
chapter-37.md,24.9,todo
chapter-38.md,25.7,todo
chapter-39.md,33.3,todo
chapter-40.md,23.8,todo
chapter-41.md,17.4,todo
chapter-42.md,18.1,todo
chapter-43.md,17.9,todo
chapter-44.md,25.1,todo
chapter-45.md,22.7,todo
chapter-46.md,22.3,todo
chapter-47.md,22.4,todo
chapter-48.md,30.1,todo
chapter-49.md,23.8,todo
chapter-50.md,23.4,todo
chapter-51.md,30.8,todo
chapter-52.md,12.2,todo
endnotes.md,0.6,todo
