file,size_kb,status
00-the-house-with-the-open-window.md,0.1,todo
01-outside.md,11.4,todo
02-inside.md,13.4,todo
03-the-man-in-the-bed.md,9.2,todo
04-a-lonely-vigil.md,11.3,todo
05-an-instruction-to-commit-burglary.md,18.4,todo
06-a-singular-felony.md,15.7,todo
07-the-great-paul-lessingham.md,16.2,todo
08-the-man-in-the-street.md,3.8,todo
09-the-contents-of-the-packet.md,9.5,todo
10-the-haunted-man.md,0.1,todo
11-rejected.md,10.6,todo
12-a-midnight-episode.md,12.0,todo
13-a-morning-visitor.md,9.6,todo
14-the-picture.md,22.5,todo
15-the-duchess-ball.md,16.5,todo
16-mr-lessingham-speaks.md,13.2,todo
17-atherton-s-magic-vapour.md,16.3,todo
18-magic-or-miracle.md,4.1,todo
19-the-apotheosis-of-the-beetle.md,30.3,todo
20-the-lady-rages.md,9.4,todo
21-a-heavy-father.md,9.8,todo
22-the-terror-in-the-night.md,24.7,todo
23-the-haunted-man.md,24.5,todo
24-the-terror-by-night-and-the-terror-by-day.md,0.1,todo
25-the-way-he-told-her.md,10.1,todo
26-a-woman-s-view.md,6.3,todo
27-the-man-in-the-street.md,8.0,todo
28-a-father-s-no.md,6.8,todo
29-the-terror-by-night.md,12.7,todo
30-the-strange-story-of-the-man-in-the-street.md,20.3,todo
31-the-house-on-the-road-from-the-workhouse.md,23.1,todo
32-the-singular-behaviour-of-mr-holt.md,4.4,todo
33-the-terror-by-day.md,8.5,todo
34-in-pursuit.md,0.1,todo
35-a-new-client.md,4.9,todo
36-what-came-of-looking-through-a-lattice.md,20.0,todo
37-after-twenty-years.md,15.2,todo
38-a-bringer-of-tidings.md,4.8,todo
39-what-the-tidings-were.md,9.5,todo
40-what-was-hidden-under-the-floor.md,12.6,todo
41-the-rest-of-the-find.md,8.7,todo
42-miss-louisa-coleman.md,19.3,todo
43-what-miss-coleman-saw-through-the-window.md,11.1,todo
44-the-constable-his-clue-and-the-cab.md,14.6,todo
45-the-quarry-doubles.md,10.2,todo
46-the-murder-at-mrs-enderson-s.md,21.6,todo
47-the-man-who-was-murdered.md,12.7,todo
48-all-that-mrs-enderson-knew.md,6.8,todo
49-the-sudden-stopping.md,14.9,todo
50-the-contents-of-the-third-class-carriage.md,5.1,todo
51-the-conclusion-of-the-matter.md,7.1,todo
