file,size_kb,status
chapter-1.md,67.3,todo
chapter-2.md,22.5,todo
chapter-3.md,58.5,todo
chapter-4.md,19.9,todo
chapter-5.md,39.2,todo
chapter-6.md,41.4,todo
chapter-7.md,63.3,todo
chapter-8.md,40.4,todo
chapter-9.md,22.3,todo
chapter-10.md,43.5,todo
chapter-11.md,25.1,todo
chapter-12.md,21.0,todo
chapter-13.md,23.5,todo
chapter-14.md,26.9,todo
chapter-15.md,15.7,todo
chapter-16.md,32.3,todo
chapter-17.md,32.0,todo
chapter-18.md,30.8,todo
chapter-19.md,17.7,todo
chapter-20.md,50.9,todo
chapter-21.md,32.6,todo
chapter-22.md,27.9,todo
chapter-23.md,38.9,todo
chapter-24.md,41.1,todo
chapter-25.md,21.0,todo
chapter-26.md,45.0,todo
chapter-27.md,28.8,todo
chapter-28.md,31.9,todo
chapter-29.md,42.6,todo
chapter-30.md,15.5,todo
