file,size_kb,status
0-epigraph.md,0.3,todo
chapter-1.md,6.1,todo
chapter-2.md,13.5,todo
chapter-3.md,7.8,todo
chapter-4.md,10.3,todo
chapter-5.md,14.5,todo
chapter-6.md,11.4,todo
chapter-7.md,11.5,todo
chapter-8.md,10.9,todo
chapter-9.md,13.9,todo
chapter-10.md,10.7,todo
chapter-11.md,7.5,todo
chapter-12.md,19.4,todo
chapter-13.md,7.6,todo
chapter-14.md,12.0,todo
chapter-15.md,18.0,todo
chapter-16.md,15.3,todo
chapter-17.md,8.0,todo
chapter-18.md,14.3,todo
chapter-19.md,14.4,todo
chapter-20.md,6.5,todo
chapter-21.md,16.4,todo
chapter-22.md,10.0,todo
chapter-23.md,10.6,todo
chapter-24.md,11.8,todo
chapter-25.md,20.7,todo
chapter-26.md,16.0,todo
chapter-27.md,11.2,todo
chapter-28.md,12.4,todo
chapter-29.md,25.6,todo
chapter-30.md,9.8,todo
chapter-31.md,7.8,todo
32-endnotes.md,0.3,todo
