file,size_kb,status
part-1.md,0.0,todo
chapter-1-1.md,46.4,todo
chapter-1-2.md,48.5,todo
chapter-1-3.md,54.6,todo
chapter-1-4.md,44.6,todo
part-2.md,0.0,todo
chapter-2-1.md,46.9,todo
chapter-2-2.md,34.1,todo
chapter-2-3.md,37.0,todo
chapter-2-4.md,57.2,todo
part-3.md,0.0,todo
chapter-3-1.md,58.8,todo
chapter-3-2.md,65.8,todo
chapter-3-3.md,59.4,todo
chapter-3-4.md,69.5,todo
chapter-3-5.md,14.7,todo
part-4.md,0.0,todo
chapter-4-1.md,55.7,todo
chapter-4-2.md,58.1,todo
chapter-4-3.md,51.3,todo
chapter-4-4.md,44.5,todo
chapter-4-5.md,50.8,todo
chapter-4-6.md,83.5,todo
dedication.md,0.0,todo
