file,size_kb,status
a-toy-princess.md,23.6,done
on-a-pincushion.md,2.0,done
siegfrid-and-handa.md,26.7,done
the-hair-tree.md,54.8,done
the-seeds-of-love.md,30.1,done
the-story-of-the-opal.md,15.6,done
the-story-of-vain-lamorna.md,22.6,done
through-the-fire.md,51.8,done
