file,size_kb,status
01-epigraph.md,0.1,done
02-dedication.md,0.0,done
03-mr-incoul.md,7.8,done
04-miss-barhyte-agrees-to-change-her-name.md,12.9,done
05-after-darkness.md,12.7,done
06-an-evening-call.md,9.3,done
07-a-yellow-envelope.md,19.2,done
08-biarritz.md,18.7,done
09-what-may-be-seen-from-a-palco.md,19.1,done
10-an-unexpected-guest.md,14.6,done
11-mr-incoul-dines-in-spain.md,14.5,done
12-the-point-of-view.md,11.7,done
13-the-house-in-the-parc-monceau.md,8.5,done
14-mr-incoul-is-preoccupied.md,9.4,done
15-what-may-be-heard-in-a-greenroom.md,8.4,done
16-karl-grows-a-moustache.md,16.9,done
17-may-expostulates.md,11.1,done
18-the-bare-bodkin.md,16.3,done
19-maida-s-nuptials.md,9.6,done
20-mr-incoul-goes-over-the-accounts.md,6.3,done
