file,size_kb,status
any-cure.md,16.3,todo
at-agincourt-and-ypres.md,32.4,todo
autumn-comes.md,19.2,todo
autumn-tints-in-chivalry.md,18.7,todo
belated-boons.md,16.7,todo
can-t-believe-a-word.md,15.2,todo
dedication.md,0.1,todo
fair-warning.md,17.3,todo
misgiving.md,23.3,todo
our-moderate-satanists.md,23.9,todo
stars-in-their-courses.md,19.1,todo
tedium.md,25.6,todo
the-duty-of-lying.md,36.8,todo
the-old-age-of-the-war.md,15.2,todo
the-sheep-that-were-not-fed.md,22.0,todo
the-vision.md,17.8,todo
ware-politicians.md,12.6,todo
