file,size_kb,status
a-farewell-dinner.md,10.0,done
a-visitor-from-home.md,12.1,done
a-yellow-journal.md,9.5,done
all-the-world-s-a-stage.md,16.4,done
an-evening-out.md,11.2,done
broken-hopes.md,15.9,done
dear-damned-delightful-town.md,6.7,done
frankenstein.md,11.1,done
from-a-clear-sky.md,12.1,done
his-heart-s-desire.md,16.7,done
in-new-york.md,13.6,done
outcasts.md,14.3,done
skaggs-s-theory.md,14.0,done
the-hamiltons.md,5.7,done
the-justice-of-men.md,13.9,done
the-oakleys.md,16.4,done
the-theft.md,10.3,done
what-berry-found.md,8.5,done
